"Date","Day_Wk","nb_crimes","nb_aggravated","nb_simple","nb_vandalism","nb_robbery","nb_larceny","nb_fraud","nb_selected","TEMP","TMAX_C","TMIN_C","DEWP","VISIB","Wind","PRCP","y2012","y2013","y2014","y2015","y2016","y2017","year","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","Weekend","DEWP_lag","WDSP_lag","PRCP_lag","TEMP_lag","Season","Summer","Fall","Winter","Spring","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","SNOW","Events","Holidays","Snow","Rain","WindxRain","WindxHeatIndex"
2013-03-23,"Saturday",231,7,22,20,7,28,10,50,2.2222222222,6.7222222222,-1.722222222,-7.777777778,10,14.5,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,-6.611111111,8.5,0.02,0.9444444444,"Spring",0,0,0,1,2,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,29
2013-03-24,"Sunday",201,9,10,9,3,30,5,28,3.8888888889,8.8888888889,-1,-6.444444444,10,10.7,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,-7.777777778,14.5,0,2.2222222222,"Spring",0,0,0,1,4,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,42.8
2013-03-25,"Monday",233,9,10,10,4,36,9,30,3.7777777778,8.8888888889,0.6111111111,-1.166666667,10,10.1,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,-6.444444444,10.7,0,3.8888888889,"Spring",0,0,0,1,4,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4
2013-03-26,"Tuesday",210,2,18,9,5,27,4,30,4.9444444444,10,0.6111111111,-3.833333333,9.6,10.2,0.05,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,-1.166666667,10.1,0,3.7777777778,"Spring",0,0,0,1,3,26,3,0,0,1,0,0,0,0,0,0,0,0,1,10.2,30.6
2013-03-27,"Wednesday",262,8,20,15,4,38,6,43,6.8333333333,12.777777778,1.1111111111,-6.333333333,10,10.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,-3.833333333,10.2,0.05,4.9444444444,"Spring",0,0,0,1,5,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,50.5
2013-03-28,"Thursday",266,9,25,11,4,29,14,46,5.5555555556,12.777777778,2.2222222222,-0.5,10,8.5,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,-6.333333333,10.1,0,6.8333333333,"Spring",0,0,0,1,4,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,34
2013-03-29,"Friday",221,3,18,10,0,26,7,32,8.2222222222,13.277777778,3.2777777778,-0.611111111,10,7.1,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,-0.5,8.5,0,5.5555555556,"Spring",0,0,0,1,7,29,3,0,0,1,0,0,0,0,0,0,1,0,0,0,49.7
2013-03-30,"Saturday",244,6,12,27,8,37,7,46,8.2222222222,13.277777778,4.3888888889,-1.611111111,10,8.6,0.01,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,-0.611111111,7.1,0,8.2222222222,"Spring",0,0,0,1,6,30,3,0,0,1,0,0,0,0,0,0,0,0,1,8.6,51.6
2013-03-31,"Sunday",179,7,16,4,3,27,2,28,7.6111111111,15,1.1111111111,-2.666666667,10,6,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,-1.611111111,8.6,0.01,8.2222222222,"Spring",0,0,0,1,6,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,36
2013-04-01,"Monday",277,4,24,8,4,26,27,36,9.4444444444,16.722222222,3.8888888889,4.0555555556,8.4,11.9,0.06,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,-2.666666667,6,0,7.6111111111,"Spring",0,0,0,1,8,1,1,1,0,0,1,0,1,0,0,0,0,0,1,11.9,95.2
2013-04-02,"Tuesday",242,3,18,18,3,30,12,40,2.5,6.1111111111,-0.611111111,-10.94444444,10,14.3,0.09,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,4.0555555556,11.9,0.06,9.4444444444,"Spring",0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,14.3,28.6
2013-04-03,"Wednesday",244,1,14,7,6,24,11,22,2.9444444444,8.2777777778,-0.611111111,-11.94444444,10,17,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,-10.94444444,14.3,0.09,2.5,"Spring",0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51
2013-04-04,"Thursday",253,4,15,15,5,21,12,35,5.2222222222,13.277777778,-0.5,-10.77777778,10,11.6,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,-11.94444444,17,0,2.9444444444,"Spring",0,0,0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.8
2013-04-05,"Friday",240,8,15,16,2,24,8,39,7.6111111111,13.888888889,0,-3.333333333,10,11.3,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,-10.77777778,11.6,0,5.2222222222,"Spring",0,0,0,1,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,67.8
2013-04-06,"Saturday",236,4,19,11,2,32,7,34,4.9444444444,13.888888889,0.6111111111,-11.72222222,10,13.1,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,-3.333333333,11.3,0,7.6111111111,"Spring",0,0,0,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26.2
2013-04-07,"Sunday",213,10,13,9,6,27,7,33,5.8333333333,12.222222222,0,-4.722222222,10,11,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,-11.72222222,13.1,0,4.9444444444,"Spring",0,0,0,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44
2013-04-08,"Monday",261,4,16,10,4,29,7,32,10.388888889,17.222222222,0,3.7777777778,10,10.7,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,-4.722222222,11,0,5.8333333333,"Spring",0,0,0,1,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96.3
2013-04-09,"Tuesday",229,7,15,9,4,31,12,33,11.722222222,22.222222222,7,5.3333333333,9.3,7.8,0.06,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,3.7777777778,10.7,0,10.388888889,"Spring",0,0,0,1,11,9,1,1,0,0,0,0,0,0,0,0,0,0,1,7.8,85.8
2013-04-10,"Wednesday",211,1,22,12,5,22,9,36,8.6111111111,11.111111111,7.2222222222,5.4444444444,10,5.4,0.05,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,5.3333333333,7.8,0.06,11.722222222,"Spring",0,0,0,1,8,10,1,1,0,0,0,0,0,0,0,0,0,0,1,5.4,43.2
2013-04-11,"Thursday",214,6,14,12,4,34,8,35,7.9444444444,12.222222222,6.7222222222,5.2222222222,6.9,6.5,0.19,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,5.4444444444,5.4,0.05,8.6111111111,"Spring",0,0,0,1,7,11,2,0,1,0,0,0,0,0,0,0,0,0,1,6.5,45.5
2013-04-12,"Friday",231,6,14,14,6,37,7,37,4.6111111111,6.7222222222,3,1.3888888889,8.4,13.4,0.07,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,5.2222222222,6.5,0.19,7.9444444444,"Spring",0,0,0,1,3,12,2,0,1,0,0,0,0,0,0,0,0,0,1,13.4,40.2
2013-04-13,"Saturday",257,8,23,13,3,38,7,45,4.7222222222,10.611111111,2,1.9444444444,7.4,10.5,0.31,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,1.3888888889,13.4,0.07,4.6111111111,"Spring",0,0,0,1,3,13,2,0,1,0,0,0,0,0,0,0,0,0,1,10.5,31.5
2013-04-14,"Sunday",186,7,15,29,4,22,6,51,8.7222222222,12.777777778,2.2222222222,0.3888888889,10,8,0.02,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,1.9444444444,10.5,0.31,4.7222222222,"Spring",0,0,0,1,7,14,2,0,1,0,0,0,0,0,0,0,0,0,1,8,56
2013-04-15,"Monday",339,10,14,6,3,27,15,30,7.1666666667,12.777777778,3.2777777778,-0.833333333,10,9.2,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,0.3888888889,8,0.02,8.7222222222,"Spring",0,0,0,1,5,15,2,0,1,0,2,0,0,1,0,1,0,0,0,0,46
2013-04-16,"Tuesday",198,6,10,12,9,26,10,30,10,17.777777778,3.2777777778,3.1111111111,10,11.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,-0.833333333,9.2,0,7.1666666667,"Spring",0,0,0,1,9,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,99.9
2013-04-17,"Wednesday",193,4,15,16,5,26,3,37,14.277777778,18.888888889,3.8888888889,4.5555555556,10,11.5,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,3.1111111111,11.1,0,10,"Spring",0,0,0,1,13,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,149.5
2013-04-18,"Thursday",207,10,21,9,5,26,10,40,10.555555556,18.888888889,7.2222222222,1.8333333333,10,9.7,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,4.5555555556,11.5,0,14.277777778,"Spring",0,0,0,1,9,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,87.3
2013-04-19,"Friday",171,6,14,9,7,21,7,30,16.222222222,23.888888889,7.2222222222,10.944444444,9.5,13.6,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,1.8333333333,9.7,0,10.555555556,"Spring",0,0,0,1,16,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,217.6
2013-04-20,"Saturday",217,6,15,8,6,44,10,30,14.166666667,23.888888889,8.8888888889,7.6666666667,8.9,14.9,0.4,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,10.944444444,13.6,0,16.222222222,"Spring",0,0,0,1,13,20,2,0,1,0,0,0,0,0,0,1,0,0,1,14.9,193.7
2013-04-21,"Sunday",180,1,17,20,6,26,6,40,7.1111111111,18.277777778,2.7777777778,-5.833333333,10,11.2,0.03,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,7.6666666667,14.9,0.4,14.166666667,"Spring",0,0,0,1,5,21,3,0,0,1,0,0,0,0,0,0,0,0,1,11.2,56
2013-04-22,"Monday",190,2,14,15,3,32,5,31,6.2222222222,10,2.2222222222,-0.944444444,10,10.1,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,-5.833333333,11.2,0.03,7.1111111111,"Spring",0,0,0,1,4,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4
2013-04-23,"Tuesday",182,7,15,7,2,27,9,29,5.4444444444,9.3888888889,2.2222222222,2.1666666667,6.2,14,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,-0.944444444,10.1,0,6.2222222222,"Spring",0,0,0,1,4,23,3,0,0,1,0,0,0,0,0,1,0,0,0,0,56
2013-04-24,"Wednesday",205,3,13,10,5,39,11,26,9.9444444444,20.611111111,5,6.1666666667,6.9,12.6,0.13,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,2.1666666667,14,0,5.4444444444,"Spring",0,0,0,1,9,24,3,0,0,1,0,0,0,0,0,0,0,0,1,12.6,113.4
2013-04-25,"Thursday",240,6,16,11,3,39,5,34,13.388888889,20.611111111,6.1111111111,3.6666666667,9.9,11.9,0.03,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,6.1666666667,12.6,0.13,9.9444444444,"Spring",0,0,0,1,12,25,3,0,0,1,0,0,0,0,0,0,0,0,1,11.9,142.8
2013-04-26,"Friday",248,8,15,12,5,42,7,35,9.6666666667,18.888888889,7.2222222222,2.4444444444,10,8.8,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,3.6666666667,11.9,0.03,13.388888889,"Spring",0,0,0,1,8,26,3,0,0,1,0,0,0,0,0,1,0,0,0,0,70.4
2013-04-27,"Saturday",239,6,25,18,5,35,3,50,9.5555555556,13.277777778,5.6111111111,3.3888888889,10,5.2,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,2.4444444444,8.8,0,9.6666666667,"Spring",0,0,0,1,8,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,41.6
2013-04-28,"Sunday",238,6,18,15,8,43,4,41,11.611111111,17.222222222,5.6111111111,2.8888888889,10,8.4,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,3.3888888889,5.2,0,9.5555555556,"Spring",0,0,0,1,10,28,3,0,0,1,0,0,0,0,0,1,0,0,0,0,84
2013-04-29,"Monday",259,7,16,13,5,48,12,37,13.222222222,20,6.7222222222,3.8333333333,10,8.8,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,2.8888888889,8.4,0,11.611111111,"Spring",0,0,0,1,12,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,105.6
2013-04-30,"Tuesday",211,5,11,13,3,24,7,30,12.333333333,20,8.2777777778,-0.555555556,10,7,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,3.8333333333,8.8,0,13.222222222,"Spring",0,0,0,1,11,30,3,0,0,1,3,1,0,0,0,0,0,0,0,0,77
2013-05-01,"Wednesday",313,7,22,20,5,31,17,50,11.777777778,16.111111111,7.2222222222,3,10,6.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,-0.555555556,7,0,12.333333333,"Spring",0,0,0,1,10,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,61
2013-05-02,"Thursday",233,11,17,8,6,33,5,38,13.277777778,21.111111111,7.2222222222,5.3333333333,10,6.8,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,3,6.1,0,11.777777778,"Spring",0,0,0,1,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81.6
2013-05-03,"Friday",274,11,18,12,2,36,6,48,9.3888888889,11.111111111,6.7222222222,4.5,10,10.1,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,5.3333333333,6.8,0,13.277777778,"Spring",0,0,0,1,8,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,80.8
2013-05-04,"Saturday",228,5,17,17,2,25,5,41,9.5,11.722222222,6.7222222222,4.0555555556,10,6.8,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,4.5,10.1,0,9.3888888889,"Spring",0,0,0,1,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54.4
2013-05-05,"Sunday",217,6,10,17,7,37,5,33,8.5,11.722222222,4.3888888889,4,9.9,7.7,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,4.0555555556,6.8,0,9.5,"Spring",0,0,0,1,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53.9
2013-05-06,"Monday",240,6,13,14,4,41,7,34,8.6111111111,12.222222222,4.3888888889,6.3888888889,7.5,6.4,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,4,7.7,0,8.5,"Spring",0,0,0,1,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51.2
2013-05-07,"Tuesday",256,4,17,12,4,32,11,36,14.055555556,22.222222222,6.1111111111,9.7222222222,10,7.2,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,6.3888888889,6.4,0,8.6111111111,"Spring",0,0,0,1,13,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6
2013-05-08,"Wednesday",223,6,15,10,3,36,10,34,14.944444444,22.222222222,8.2777777778,12.388888889,7.6,8.8,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,9.7222222222,7.2,0,14.055555556,"Spring",0,0,0,1,15,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,132
2013-05-09,"Thursday",239,3,18,14,3,35,8,36,13,18.888888889,11.722222222,12.722222222,5.5,5.5,0.39,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,12.388888889,8.8,0,14.944444444,"Spring",0,0,0,1,13,9,1,1,0,0,0,0,0,0,0,0,0,0,1,5.5,71.5
2013-05-10,"Friday",260,8,21,16,4,46,12,46,15.555555556,20.611111111,11.722222222,13.333333333,6.7,5.2,0.65,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,12.722222222,5.5,0.39,13,"Spring",0,0,0,1,15,10,1,1,0,0,0,0,0,0,0,0,0,0,1,5.2,78
2013-05-11,"Saturday",230,7,26,15,7,32,10,49,17.777777778,22.222222222,13.277777778,13.722222222,9.7,10,0.02,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,13.333333333,5.2,0.65,15.555555556,"Spring",0,0,0,1,18,11,2,0,1,0,0,0,0,0,0,0,0,0,1,10,180
2013-05-12,"Sunday",195,2,18,18,1,30,8,38,17.277777778,22.777777778,15,13,9.2,8.5,0.01,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,13.722222222,10,0.02,17.777777778,"Spring",0,0,0,1,17,12,2,0,1,0,0,0,0,0,0,0,0,0,1,8.5,144.5
2013-05-13,"Monday",296,3,20,19,4,35,19,42,12.055555556,22.777777778,7.7777777778,-2.111111111,10,11.3,0.03,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,13,8.5,0.01,17.277777778,"Spring",0,0,0,1,10,13,2,0,1,0,0,0,0,0,0,0,0,0,1,11.3,113
2013-05-14,"Tuesday",237,3,20,14,9,38,10,39,10.777777778,15.611111111,6.7222222222,-2.388888889,10,10.2,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,-2.111111111,11.3,0.03,12.055555556,"Spring",0,0,0,1,9,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,91.8
2013-05-15,"Wednesday",229,7,12,15,5,42,9,34,12.666666667,19.388888889,6.7222222222,1,10,8.6,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,-2.388888889,10.2,0,10.777777778,"Spring",0,0,0,1,11,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,94.6
2013-05-16,"Thursday",262,2,19,6,2,38,8,31,19.111111111,27.777777778,6.7222222222,5.9444444444,10,11.7,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,1,8.6,0,12.666666667,"Spring",0,0,0,1,18,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,210.6
2013-05-17,"Friday",284,5,20,21,6,40,5,46,17.222222222,27.777777778,11.722222222,3.4444444444,10,10.4,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,5.9444444444,11.7,0,19.111111111,"Spring",0,0,0,1,16,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,166.4
2013-05-18,"Saturday",245,6,17,11,6,45,8,34,14.555555556,21.111111111,10.611111111,6.8888888889,10,8.1,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,3.4444444444,10.4,0,17.222222222,"Spring",0,0,0,1,14,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,113.4
2013-05-19,"Sunday",215,7,19,9,5,33,4,36,13.722222222,19.388888889,10,9,9.6,7.9,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,6.8888888889,8.1,0,14.555555556,"Spring",0,0,0,1,13,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,102.7
2013-05-20,"Monday",246,8,15,11,2,37,11,37,17.888888889,27.777777778,10,14,9.3,6.8,0.21,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,9,7.9,0,13.722222222,"Spring",0,0,0,1,18,20,2,0,1,0,0,0,0,0,0,0,0,0,1,6.8,122.4
2013-05-21,"Tuesday",238,12,12,10,7,47,4,37,15.388888889,18.277777778,11,13.5,6.2,5.7,0.04,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,14,6.8,0.21,17.888888889,"Spring",0,0,0,1,15,21,3,0,0,1,0,0,0,0,0,0,0,0,1,5.7,85.5
2013-05-22,"Wednesday",250,3,15,10,3,39,8,28,12.444444444,18.888888889,10.611111111,10.777777778,8.1,8.2,0.05,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,13.5,5.7,0.04,15.388888889,"Spring",0,0,0,1,12,22,3,0,0,1,0,0,0,0,0,0,0,0,1,8.2,98.4
2013-05-23,"Thursday",265,6,17,17,9,42,7,42,15.944444444,25,10.611111111,14,4.2,7.1,0.01,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,10.777777778,8.2,0.05,12.444444444,"Spring",0,0,0,1,16,23,3,0,0,1,0,0,0,0,0,0,0,0,1,7.1,113.6
2013-05-24,"Friday",268,4,17,11,13,50,7,32,18.777777778,25,11.722222222,16.888888889,9.2,9.4,0.25,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,14,7.1,0.01,15.944444444,"Spring",0,0,0,1,19,24,3,0,0,1,0,0,0,0,0,0,0,0,1,9.4,178.6
2013-05-25,"Saturday",195,4,11,7,5,31,10,23,10.666666667,21.111111111,6.7222222222,8.8333333333,4.6,10.8,0.6,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,16.888888889,9.4,0.25,18.777777778,"Spring",0,0,0,1,10,25,3,0,0,1,0,0,0,0,0,0,0,0,1,10.8,108
2013-05-26,"Sunday",206,3,16,15,3,34,2,34,9.1111111111,15.611111111,5,3,9.7,15.1,0.14,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,8.8333333333,10.8,0.6,10.666666667,"Spring",0,0,0,1,8,26,3,0,0,1,0,0,0,0,0,0,0,0,1,15.1,120.8
2013-05-27,"Monday",203,5,13,7,6,34,3,26,14.666666667,22.777777778,5,2.1666666667,10,10.7,0.02,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,3,15.1,0.14,9.1111111111,"Spring",0,0,0,1,13,27,3,0,0,1,0,0,0,0,0,0,1,0,1,10.7,139.1
2013-05-28,"Tuesday",266,6,15,8,10,44,9,30,15.166666667,22.777777778,8.2777777778,6.8333333333,10,4.8,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,2.1666666667,10.7,0.02,14.666666667,"Spring",0,0,0,1,14,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,67.2
2013-05-29,"Wednesday",199,2,11,11,8,33,2,25,16.166666667,21.111111111,10.611111111,13.444444444,8.7,6.2,0.37,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,6.8333333333,4.8,0,15.166666667,"Spring",0,0,0,1,16,29,3,0,0,1,0,0,0,0,0,0,0,0,1,6.2,99.2
2013-05-30,"Thursday",236,2,15,11,4,34,9,28,23.333333333,31.111111111,13.888888889,16.944444444,9.1,9.2,0.47,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,13.444444444,6.2,0.37,16.166666667,"Spring",0,0,0,1,23,30,3,0,0,1,0,0,0,0,0,0,0,0,1,9.2,211.6
2013-05-31,"Friday",253,12,8,15,3,27,8,39,28.666666667,34.388888889,18.277777778,17.222222222,9.9,8.1,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,16.944444444,9.2,0.47,23.333333333,"Spring",0,0,0,1,29,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,234.9
2013-06-01,"Saturday",273,12,18,15,6,40,16,46,27.888888889,34.388888889,21.111111111,16.888888889,10,11.1,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,17.222222222,8.1,0,28.666666667,"Summer",1,0,0,0,28,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,310.8
2013-06-02,"Sunday",255,9,20,22,5,31,6,53,25.666666667,33.277777778,20,18.166666667,9.9,14.4,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,16.888888889,11.1,0,27.888888889,"Summer",1,0,0,0,26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,374.4
2013-06-03,"Monday",254,4,13,9,7,29,13,26,21,24.388888889,18,17.5,8.4,8.4,0.1,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,18.166666667,14.4,0,25.666666667,"Summer",1,0,0,0,21,3,1,1,0,0,0,0,0,0,0,0,0,0,1,8.4,176.4
2013-06-04,"Tuesday",269,5,11,11,5,40,11,27,18.611111111,25,12.777777778,6.3333333333,10,11.6,0.61,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,17.5,8.4,0.1,21,"Summer",1,0,0,0,18,4,1,1,0,0,0,0,0,0,0,0,0,0,1,11.6,208.8
2013-06-05,"Wednesday",260,6,27,13,3,42,13,49,18.166666667,22.777777778,12.777777778,6.6111111111,10,7.3,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,6.3333333333,11.6,0.61,18.611111111,"Summer",1,0,0,0,17,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,124.1
2013-06-06,"Thursday",265,4,26,9,3,40,8,40,17.555555556,22.222222222,13.888888889,9.6111111111,10,8.3,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,6.6111111111,7.3,0,18.166666667,"Summer",1,0,0,0,17,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,141.1
2013-06-07,"Friday",233,1,15,13,1,34,12,29,14.111111111,20.611111111,12.777777778,11.722222222,6.9,9,0.09,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,9.6111111111,8.3,0,17.555555556,"Summer",1,0,0,0,14,7,1,1,0,0,0,0,0,0,0,0,0,0,1,9,126
2013-06-08,"Saturday",230,6,18,15,3,32,5,39,16.666666667,26.111111111,12.777777778,13.055555556,5.2,11.9,3.54,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,11.722222222,9,0.09,14.111111111,"Summer",1,0,0,0,16,8,1,1,0,0,0,0,0,0,0,0,0,0,1,11.9,190.4
2013-06-09,"Sunday",237,9,25,12,9,32,3,46,21.611111111,26.722222222,12.777777778,12.5,10,8.3,0.54,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,13.055555556,11.9,3.54,16.666666667,"Summer",1,0,0,0,21,9,1,1,0,0,0,0,0,0,0,0,0,0,1,8.3,174.3
2013-06-10,"Monday",246,3,14,12,6,34,10,33,18.777777778,26.722222222,15,12.722222222,10,6.3,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,12.5,8.3,0.54,21.611111111,"Summer",1,0,0,0,18,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,113.4
2013-06-11,"Tuesday",206,3,14,10,4,39,7,27,15.166666667,17.222222222,13,13.555555556,5.3,9.7,1.76,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,12.722222222,6.3,0,18.777777778,"Summer",1,0,0,0,15,11,2,0,1,0,0,0,0,0,0,0,0,0,1,9.7,145.5
2013-06-12,"Wednesday",228,10,13,11,3,39,9,36,16.333333333,21.722222222,13,12.166666667,7.1,9.2,0.56,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,13.555555556,9.7,1.76,15.166666667,"Summer",1,0,0,0,16,12,2,0,1,0,0,0,0,0,0,0,0,0,1,9.2,147.2
2013-06-13,"Thursday",256,2,17,12,3,38,15,32,16.555555556,21.722222222,12.777777778,11.388888889,9,6.5,0.01,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,12.166666667,9.2,0.56,16.333333333,"Summer",1,0,0,0,16,13,2,0,1,0,0,0,0,0,0,0,0,0,1,6.5,104
2013-06-14,"Friday",251,6,19,15,2,28,10,40,14.833333333,23.277777778,11.722222222,10.555555556,7.7,10.6,1.61,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,11.388888889,6.5,0.01,16.555555556,"Summer",1,0,0,0,14,14,2,0,1,0,0,0,0,0,0,0,0,0,1,10.6,148.4
